Latitude,Longtitude
713320.69935,1570437.0136250001
713612.2590750001,1570671.2071250002
713458.068375,1570461.4713500002
713339.80545,1570681.9263500003
713569.6218,1570614.0645500002
713473.244625,1570361.5157750002
713425.2078,1570484.02805
713347.840875,1570484.1558500002
713404.8077250001,1570838.9446250002
713319.80475,1570741.2255500003
713334.549675,1571046.9870500003
713526.089925,1570388.4975500002
713534.70045,1570764.8845250001
713467.078275,1570347.5057
713405.989875,1570534.6528250002
713239.466475,1570582.9133000001
713326.8657000001,1570958.1181250003
713313.398775,1570718.4611750003
713368.193025,1570433.7068
713213.28345,1570721.2408250002
713286.2892,1570579.1751500003
713229.5619750001,1571009.6694500002
713627.818725,1570562.6090750003
713286.9441750001,1570570.0853750003
713176.1256,1570594.5111500002
713541.9051750001,1570778.0798750003
713302.7754,1570563.6155
713589.638475,1570665.0887000002
713681.6385,1570573.2164750001
713110.27665,1570648.4267750003
713518.91715,1570771.6579250002
713382.794175,1570730.4424250002
713304.2451000001,1570740.1232750001
713368.959825,1570508.613575
713269.3397250001,1570594.8306500001
713456.5188000001,1570579.6064750003
713249.6106,1570949.4117500002
713449.2182250001,1570472.9094500002
713484.586875,1570812.9533000002
713365.4772750001,1570358.129075
713339.7735,1570588.9997750001
713272.119375,1570458.4361
713347.8249,1570382.6347250002
713362.2663,1570799.0231
713707.022775,1570544.9886500002
713313.7023,1570727.5669250002
713451.358875,1570843.5773750003
713436.022875,1570445.5442750002
713141.9550750001,1570642.7876000002
713369.9502750001,1570499.8433
713393.848875,1570489.2838250003
713455.608225,1570394.6479250002
713171.508825,1570562.7368750002
713348.895225,1570374.63125
713185.8863250001,1570867.7795000002
713355.90825,1570682.5973000003
713392.091625,1570313.4150500002
713256.6715500001,1570752.1045250003
713549.6530500001,1570470.433325
713194.640625,1570559.9732000001
713359.263,1571028.1685000001
713315.187975,1570996.8894500004
713482.1586750001,1570644.5768000002
713387.0754750001,1570678.0763750002
713368.7681250001,1570306.7375
713232.1020000001,1570485.0025250001
713329.086225,1570720.186475
713503.884675,1570373.1455750002
713565.292575,1570574.1909500002
713533.29465,1570781.8659500002
713273.73285,1570634.8959500003
713330.9073750001,1570398.7694750002
713233.971075,1570551.7460750001
713280.4104,1570454.7618500001
713692.229925,1570534.38125
713118.9351,1570644.7685000002
713647.54785,1570512.5274500002
713361.4675500001,1570512.2399000002
713329.7412,1570417.31645
713480.8647,1570569.094925
713486.7754500001,1570786.0194500003
713275.2984000001,1570525.17965
713452.84455,1570724.7553250003
713604.60705,1570666.542425
713250.680925,1571042.2584500003
713224.162425,1570580.90045
713479.74645,1570873.0352750001
713161.07715,1570591.6196750002
713343.623475,1570343.3362250002
713285.3307,1570679.8016750002
713387.2512,1570577.0664500003
713196.9090750001,1570526.1541250001
713517.9107250001,1570780.2365
713577.32175,1570712.1510500002
713348.2722,1570576.826825
713141.8752,1570634.0173250001
713234.897625,1570736.4490250002
713500.5459,1570509.795725
713619.351975,1570575.9482000002
713195.758875,1570552.1933750003
713565.0849,1570684.2267500001
713046.520425,1570769.2776500003
713237.05425,1570516.3295000002
713679.49785,1570590.6132500002
713254.7545500001,1570483.2932000002
713545.8030750001,1570624.6080500002
713359.1991000001,1570530.1319000002
713327.680425,1570729.0366250002
713311.75335,1570745.1394250002
713247.2463,1570579.4147750002
713334.3420000001,1570363.6564250002
713527.4478000001,1570556.6663750003
713367.8256,1571024.4623000002
713406.724725,1570525.7867000003
713717.246775,1570513.6297250001
713405.670375,1570728.8289500002
713577.337725,1570619.4002000003
713354.422575,1570794.0708500003
713177.451525,1570686.0479000001
713179.86375,1570558.85495
713390.28645,1570331.49875
713272.8702,1571049.9104750003
713327.40885,1570543.4390750001
713430.527475,1570801.7548250002
713615.02275,1570627.6273250002
713255.90475,1570474.2034250002
713532.256275,1570402.6034750002
713287.59915,1570755.8746250002
713217.2133000001,1570668.7150250003
713547.5763000001,1570505.7700250002
713352.4257,1570322.377025
713438.6427750001,1570511.265425
713559.0623250001,1570744.6921250003
713300.0596500001,1570598.8403750001
713636.36535,1570465.9124000003
713241.84675,1570944.7790000003
713638.8894,1570617.2915000003
713455.84785,1570689.4186250002
713085.93075,1570760.0121500003
713358.1607250001,1570547.3529500002
713539.700625,1570610.6139500001
713192.8674,1570983.7739750003
713528.901525,1570446.45485
713178.4579500001,1570575.9801500002
713408.6896500001,1570785.8117750003
713378.1294750001,1570875.5593250003
713212.660425,1570527.1286000002
713385.637725,1570501.2491000001
713702.390025,1570512.2878250002
713332.77645,1571073.6653000002
713331.6422250001,1570693.8756500003
713172.4833000001,1570646.7014750002
713679.68955,1570505.8339250002
713169.144525,1570589.20745
713293.86135,1570381.5164750002
713498.357325,1570535.7551000002
713322.280875,1571002.2730250002
713285.666175,1570486.2166250001
712992.9243000001,1570860.1594250002
713252.629875,1570711.7197250002
713560.755675,1570635.1355750002
713309.8842750001,1570669.5776750003
713474.043375,1570453.4199500002
713458.0204500001,1570562.6570000001
713535.1158,1570663.0758500001
713339.42205,1570496.376725
713456.5188000001,1570478.5965500001
713468.1486000001,1570532.2246250003
713231.734575,1570578.2965250001
713509.45995,1570395.7342250003
713019.618525,1570823.4968000003
713282.822625,1570428.6587000003
713441.3106000001,1570865.1596000001
713442.8122500001,1570552.3371500003
713346.2274,1571000.2601750002
713530.515,1570420.7510750003
713344.198575,1570629.7679750002
713470.73655,1570886.1827000002
713430.527475,1570903.2440000002
713249.0355,1570553.0560250003
713558.66295,1570551.4425500003
713123.392125,1570685.041475
713650.758825,1570570.1013500001
713324.4375,1571076.8443250002
713015.8644000001,1570867.3162250002
713650.35945,1570578.9994250003
712978.530825,1570850.0153000003
713458.97895,1570351.259825
713139.73455,1570669.4179250002
713383.4811,1570316.54615
713213.4432,1571016.0434750002
713144.3034000001,1570709.5151750003
713362.729575,1570687.7732000002
713127.130275,1570632.3559250003
713427.9075750001,1570348.288475
713271.1289250001,1570669.1463500003
713379.535275,1570774.0861250001
713330.1725250001,1571007.6246500004
713160.5499750001,1570601.1407750002
713505.0987750001,1570558.2798500003
713393.689125,1570387.9863500001
713210.871225,1570654.4174000002
713536.601475,1570544.0301500002
713543.4068250001,1570549.90895
713413.050825,1570530.978575
713345.2689,1571009.1582500003
713508.3896250001,1570801.5950750003
713400.6063,1570393.4977250001
713587.7055,1570487.6384
713470.92825,1570691.9107250003
713324.3416500001,1570477.8137750002
713298.925425,1570514.70005
713332.9681500001,1570381.0532000002
713479.155375,1570864.7921750003
713518.85325,1570679.0348750001
713342.473275,1570951.0412000003
713359.981875,1570631.0619500002
713305.61895,1570713.4290500002
713157.0035250001,1570653.6186500003
713350.5726000001,1570550.9952500002
713297.264025,1570734.7397000003
713455.097025,1570699.1474000001
713118.1683,1570948.5171500002
713204.27355,1570631.6051000003
713513.054325,1570546.0909250001
713238.028725,1570507.6391000003
713642.004525,1570489.4595500003
713288.30205,1571051.2683500003
713479.059525,1570687.7572250003
713689.08285,1570578.21665
713487.09495,1570684.0829750001
713606.508075,1570640.1517250002
713364.7424250001,1570662.5327
713512.351425,1570563.2800250002
713282.1836250001,1570724.3240000003
713247.1504500001,1570478.3888750002
713415.495,1570505.035175
713388.353475,1570364.998325
713296.145775,1570752.4719500002
713433.6426,1570867.6676750001
713305.155675,1570629.8478500003
713464.650075,1570576.3156250003
713554.6692,1570510.7542250003
713228.795175,1570916.9984750003
713460.4167000001,1570831.4523500002
713130.580875,1570690.6167500003
713310.53925,1570661.174825
713322.3927000001,1570705.9208000002
713507.846475,1570413.9457250002
713559.74925,1570644.5927750003
713613.6009750001,1570551.0272000001
713364.53475,1570569.3026000003
713317.296675,1570480.9928000001
713602.706025,1570692.7254500003
713475.385275,1570343.4001250002
713356.435425,1570573.4561
713378.1294750001,1570487.92595
713560.468125,1570735.9058750002
713353.8954,1570903.8670250003
713446.182975,1570803.1606250003
713388.097875,1570356.8351000003
713706.20805,1570553.8707500002
713506.872,1570431.3584750001
713592.08265,1570528.4066
713334.869175,1570752.1524500002
713221.8300750001,1570709.0519000003
713407.09215,1570618.6653500001
713546.8254750001,1570708.3330250003
713320.4597250001,1570935.5454500003
713691.57495,1570551.0911
713170.294725,1570672.7407250002
713258.540625,1570532.0648750002
713500.434075,1570813.6402250002
713659.545075,1570548.9185000001
713426.342025,1570373.9922500001
713174.160675,1570628.4740000002
713311.94505,1570449.45815
713531.69715,1570503.9808250002
713410.4948250001,1570372.5385250002
713335.444275,1570548.9824
713272.4868000001,1570551.1070750002
713196.589575,1570737.1040000003
713330.3163000001,1570517.6234750003
713277.902325,1570591.2362750003
713535.834675,1570451.9342750001
713342.5851,1570655.66345
713313.86205,1570626.1256750003
713423.9937,1570501.1852000002
713103.678975,1570938.3890000002
713453.1321,1570623.7134500002
713366.3559000001,1570940.3379500003
713387.203275,1570761.4978250002
713346.626775,1570603.0258250001
713379.375525,1570386.0214250002
713580.756375,1570473.7082000002
713457.333525,1570763.9899250001
713655.3756,1570517.3519000001
713169.2883,1570985.4034250001
713173.9849500001,1570620.0392000002
713178.793425,1570669.1303750002
713310.235725,1571066.4446000003
713673.5871,1570482.5104250002
713273.5092000001,1570542.3527750003
713185.630725,1570673.9708000002
713197.596,1570719.6912500001
713572.4973,1570579.3189250003
713325.571725,1570568.4719000002
713685.999675,1570520.562875
713255.9526750001,1570567.4974250002
713275.9054500001,1570609.032425
713323.83045,1570393.8012500003
713622.195525,1570446.1513250002
713384.91885,1570999.0141250002
713485.8968250001,1570600.118375
713443.8027,1570340.6684
713300.4909750001,1570987.0808000003
713556.2028,1570400.2711250002
713315.060175,1571005.0846250004
713224.6896,1570766.5778750002
713404.008975,1570468.2926750001
713534.5407,1570468.6601000002
713613.728775,1570544.0141750001
713572.3215750001,1570680.5205500002
713213.7627000001,1570610.9813750002
713570.2448250001,1570503.9488750002
713458.8831,1570646.5097750002
713371.388025,1570879.2176000003
713415.031725,1570808.9276000003
713537.63985,1570442.8924250002
713323.57485,1570605.2303750003
713085.3077250001,1570676.2552250002
713520.211125,1570762.8557000002
713599.8465,1570431.454325
713237.0862,1570710.6014750001
713473.61205,1570850.7022250001
713299.1490750001,1570802.3938250002
713350.077375,1570753.4464250002
713361.930825,1570891.2787250003
713262.6462000001,1570977.6395750002
713531.6332500001,1570707.2147750002
713262.853875,1570580.8685
713519.5242,1570560.2607500001
713216.845875,1570575.4529750003
713497.398825,1570452.0780500001
713343.4797,1571035.4690750001
713273.60505,1570449.7936250002
713416.7091,1570588.8400250003
713317.4085,1570379.535575
713246.95875,1570680.5525000002
713338.671225,1570699.4189750003
713353.368225,1570422.1728500002
713512.2715500001,1570757.5999250002
713575.1811,1570738.8133250002
713283.621375,1570697.2623500002
713362.6497000001,1570789.8534500003
713345.2689,1570417.6199750002
713381.8676250001,1570646.9251250003
713368.480575,1570416.3100250002
713455.752,1570588.6802750002
713326.2267,1570469.6665250002
713363.32065,1570578.6639500002
713133.200775,1570655.3918750002
713374.934475,1570936.7276000003
713305.794675,1570426.5020750002
713572.9126500001,1570477.51025
713092.1450250001,1570783.0800500002
713621.2050750001,1570549.2539750002
713454.6657,1570605.5498750003
713466.918525,1570541.394275
713670.056625,1570527.7037000002
713359.3748250001,1570437.1574000001
713305.93845,1570620.7580750003
713577.657225,1570720.6178000001
713175.374775,1570611.3647750001
713380.621575,1570655.5676000002
713327.4567750001,1570746.6570500003
713646.956775,1570613.68115
713227.4852250001,1570731.4009250002
713285.793975,1570478.34095
713553.279375,1570629.8798000002
713341.8822,1570757.2325000002
713435.288025,1570841.9159750002
713504.6355,1570456.9184750002
713299.3248000001,1570699.3870250003
713611.4124,1570477.5422000003
713418.993525,1570368.9122000001
713424.712575,1570391.0695250002
713294.30865,1570769.1179000002
713082.5121,1570905.2249000003
713583.472125,1570549.1900750003
713215.8075,1570492.367
713247.1664250001,1570773.3033500002
713306.4177,1571009.1902000003
713509.07655,1570497.6547250003
713226.398925,1570647.2925500001
713236.175625,1570719.3877250003
713325.93915,1570764.0857750003
713350.8921,1570947.1113500001
713292.4875,1570399.3445750002
713509.795425,1570783.52735
713407.15605,1570896.9818000002
713269.3716750001,1570992.1448750002
713233.47585,1570762.9355750002
713351.738775,1570331.11535
713562.065625,1570516.1218250003
713492.27085,1570614.5118500001
713137.801575,1570695.60095
713612.578575,1570561.1553500001
713492.46255,1570411.56545
713337.12165,1570321.1789000002
713304.3729000001,1570942.4306750002
713439.313725,1570393.2261500002
713377.3467,1570699.1474000001
713372.4743250001,1570566.2194250003
713441.66205,1570670.9195750002
713260.0263,1570616.1413000003
713332.90425,1570971.8726000004
713547.5922750001,1570496.951825
713400.0951,1570511.872475
713401.740525,1570983.1349750003
713466.1996500001,1570356.0044000002
713651.0144250001,1570476.8073500001
713354.5983000001,1570599.4953500002
713291.832525,1570693.8277250002
713267.838075,1570916.4233750002
713361.9148500001,1570503.6293750003
713388.7209000001,1570457.940875
713537.38425,1570535.6432750002
713395.2866250001,1570961.1054500001
713316.338175,1571089.3847000003
713528.69385,1570547.6405000002
713223.57135,1570589.8304750002
713217.9321750001,1570752.6317000003
713436.35835,1570639.7044250001
713263.3491,1570766.1465500002
713197.452225,1570728.3177500002
713146.076625,1570599.6710750002
713288.8931250001,1570839.5516750002
713629.416225,1570637.9152250001
713272.854225,1570946.8717250002
713325.2522250001,1570671.0633500002
713292.807,1570786.9779500002
713465.9280750001,1570660.4399750002
713676.6543,1570533.3269000002
713237.996775,1570701.5915750002
713386.851825,1570382.6986250002
713525.17935,1570693.0449500002
713379.599175,1570765.2519500002
713412.2840250001,1570346.5951250002
713521.0578000001,1570542.2729000002
713551.9854,1570445.2247750002
713250.936525,1571024.6380250002
713303.1747750001,1570757.3922500003
713283.89295,1570605.4061000003
713289.052875,1571042.6578250004
713228.8111500001,1570714.4035250002
713450.8796250001,1570852.7949500002
713680.727925,1570496.8240250002
713638.2504,1570533.1352000001
713301.449475,1570496.8559750002
713161.1570250001,1570684.1948000002
713583.1845750001,1570447.7488250001
713209.3536,1570866.3257750003
713486.07255,1570692.9650750002
713492.063175,1570522.1603750002
713644.7362500001,1570547.0654000002
713218.58715,1570659.4814750003
713154.3357,1570578.8396750002
713382.81015,1570629.3845750003
713265.3140250001,1571052.6422000004
713557.89615,1570678.459775
713067.192075,1570709.2116500002
713531.745075,1570411.4376500002
713593.7919750001,1570695.9524000003
713169.0966,1570597.2748250002
713709.4989,1570517.3359250003
713342.920575,1570747.7273750002
713179.688025,1570651.653725
713423.4825,1570805.3172500003
713301.8488500001,1570766.1785000002
713246.878875,1570672.4212250002
713025.8328000001,1570837.8104000003
713291.6887500001,1570610.4382250002
713253.7002000001,1570990.5953000002
713361.483525,1570410.8945000002
713649.4329,1570494.5555750001
713232.948675,1570568.9831
713338.4316,1570902.2695250001
713381.164725,1570452.253775
713396.964,1570546.8417500001
713287.359525,1570764.1017500001
713322.0891750001,1570521.0581000003
713288.5257,1570654.1618000001
713629.56,1570451.9023250001
713514.108675,1570629.8478500003
713316.497925,1570489.8749000002
713092.6722,1570681.5429500001
713461.5988500001,1570619.8954250002
713343.2720250001,1570444.34615
713474.89005,1570841.5964750003
713681.8302,1570564.1267000001
713427.9235500001,1570651.4620250002
713259.73875,1570717.4228000003
713268.2055,1570418.3388500002
713292.9028500001,1570684.9616000003
713248.42845,1570763.9579750001
713194.7205,1570957.2235250003
713446.07115,1570618.6014500002
713567.8485750001,1570538.8382750002
713353.7037000001,1570996.6178750002
713269.179975,1570502.3034500002
713574.270525,1570662.8522
713420.079825,1570553.3915000001
713246.655225,1570782.3132500001
713557.64055,1570568.1524000003
713167.8505500001,1570706.6396750002
713336.9938500001,1571021.3471750002
713243.1567,1570539.17375
712994.921175,1570843.0342250003
713382.0753,1570941.5360750002
713276.8160250001,1570600.373975
713307.583875,1570992.1448750002
713180.9181,1570836.5963000003
713498.78865,1570628.56985
713496.3924,1570367.8418750002
713285.506425,1570588.31285
713355.8763,1570582.3382
713670.887325,1570509.6679250002
713496.951525,1570655.0564000001
713170.6302,1570866.6133250003
713167.7067750001,1570698.9716750002
713262.0551250001,1570497.1754750002
713487.6700500001,1570380.813575
713124.84585,1570760.1559250003
713531.2019250001,1570512.7511000002
713377.8419250001,1570395.2549750002
713471.4075,1570387.874525
713310.714975,1570956.7602500003
713491.679775,1570724.5955750002
713204.577075,1570531.2182000002
713298.478125,1570809.3908750003
713485.257825,1570507.8148250002
713522.8470000001,1570811.8989500003
713486.439975,1570592.1468500001
713389.7592750001,1570339.086875
713637.1481250001,1570643.4425750002
713006.43915,1570786.8501500003
713333.15985,1570473.7401500002
713167.451175,1570715.9051750002
713255.665125,1570769.5013000001
713502.5268,1570390.766
713511.456825,1570665.2005250002
713414.264925,1570624.0169750003
713496.7598250001,1570663.5071750002
713640.5667750001,1570590.852875
713635.263075,1570474.4590250002
713511.4089,1570673.6513000003
713324.900775,1570679.9135000003
713349.853725,1570744.7400500001
713268.04575,1571000.4039500002
713329.821075,1570710.4736750002
713118.8552250001,1570635.9982250002
713230.1690250001,1570494.268025
713266.048875,1570444.6496750002
713453.3877000001,1570909.4103500003
713495.1144000001,1570478.0534
713446.07115,1570516.7768
713449.5537,1570666.8140000002
713288.4298500001,1570645.24775
713354.94975,1570489.6193000001
713300.714625,1570894.1063000003
713293.60575,1570491.44045
713125.48485,1570953.7569500003
713151.0768,1570621.7964500003
713562.465,1570702.1666750002
713347.201875,1570889.3138000001
713487.47835,1570481.5359500002
713344.9174500001,1570713.3971000002
713381.0529,1570359.566825
713380.9251,1570756.9928750002
713338.84695,1570893.3714500002
713437.3168500001,1570426.7576750002
713436.310425,1570343.847425
713447.780475,1570600.3899500002
713337.968325,1570514.44445
713387.6665500001,1570862.8112750002
713230.073175,1570789.0547000002
713172.1797750001,1570654.9286000002
713283.9888,1570504.108625
713432.6841000001,1570388.1780500002
713461.678725,1570408.8656750002
713619.351975,1570472.9893250002
713617.8663,1570499.5717250002
713233.6356,1570559.7974750001
713373.09735,1570456.3114250002
713152.32285,1570705.8249500003
713258.444775,1570836.0371750002
713451.94995,1570336.9622000002
713561.458575,1570617.83465
713457.31755,1570571.63495
713203.522725,1570640.7907250002
713501.9676750001,1570500.530225
713296.209675,1570946.1209000002
713318.14335,1571054.6390750003
712997.42925,1570807.8732500002
713266.496175,1570731.3050750003
713400.3347250001,1570891.2148250001
713351.1636750001,1570837.5388250002
713258.9240250001,1570438.9945250002
713224.7535,1570673.4755750003
713088.822225,1570927.5899000003
713293.86135,1570483.0535750003
713205.5835000001,1570715.8732250002
713543.662425,1570456.8226250003
713614.751175,1570441.66235
713357.05845,1570463.19665
713464.21875,1570382.6507
713389.7433,1570735.4266250003
713272.2951,1570652.6122250003
713365.74885,1570745.9222000001
713490.625425,1570741.8805250002
713329.5495000001,1570812.6657500002
713448.0360750001,1570389.51995
713257.997475,1571039.4628250003
713653.2669,1570535.0042750002
713446.214925,1570508.0704250003
713445.62385,1570718.9883500002
713310.5712,1570762.7918000002
713398.321875,1570731.8003000002
713191.4296500001,1570705.4894750002
713309.564775,1570577.2262000002
713230.680225,1570595.2300250002
713193.618225,1570679.5460750002
713402.475375,1570679.7537500001
713261.40015,1570598.7924500003
713267.806125,1570797.8569250002
713286.273225,1570672.3573250002
713391.580425,1570515.2112500002
713306.401725,1570814.7425000002
713289.9954,1570813.1929250003
713578.711575,1570703.0133500001
713591.8430250001,1570536.5858000002
713136.98685,1570704.6587750001
713350.301025,1570735.6982000002
713348.543775,1570973.7736250001
713429.920425,1570734.9314000001
713289.2925,1570535.4356000002
713522.5275,1570432.285025
713050.034925,1570734.2764250003
713539.62075,1570602.482675
713409.8877750001,1570878.4508000002
713658.2990250001,1570481.1525500002
713334.453825,1570557.8485250003
713258.0294250001,1570946.2007750003
713199.880425,1570693.6040750002
713344.4701500001,1570427.09315
713450.8476750001,1570548.6469250002
713382.1551750001,1570443.2119250002
713290.6983,1571016.0275000003
713434.6011,1570850.4785750003
713570.308725,1570706.8313750003
713483.0373000001,1570728.2219000002
713566.442775,1570463.020925
713340.172875,1570386.32495
713265.55365,1570748.3823500003
713522.7831,1570424.40935
713278.030125,1570490.2583
713445.43215,1570728.9088250003
713527.1283,1570380.0308
713297.9509500001,1571030.2133000002
713272.4868000001,1570745.2672250003
713107.321275,1570683.9871250002
713435.9749500001,1570740.299
713267.231025,1570722.3750500001
713410.15935,1570380.3662750002
713439.441525,1570494.044375
713204.59305,1570724.9310500002
713153.616825,1570595.6294000002
713372.154825,1570380.9094250002
713496.056925,1570570.9959500001
713451.5985000001,1570540.3718750002
713391.2769,1570819.7746250003
713369.26335,1570610.1347000003
713307.743625,1570898.8988000003
713324.6451750001,1570486.280525
713684.178525,1570538.1833000001
713279.2602,1570472.4142250002
713372.1867750001,1570667.7405500002
713464.458375,1570871.9649500002
713227.804725,1570629.6561500002
713265.36195,1570453.1164250001
713470.5448500001,1570598.8084250002
713127.385875,1570725.1866500003
713394.487875,1570683.1564250002
713235.9999,1570534.06175
713365.9245750001,1570838.8487750003
713311.577625,1570652.117
713041.2966,1570838.7689000003
713680.919625,1570581.9548000002
713403.210225,1570855.7822750001
713409.5842500001,1570473.9158750002
713605.2141,1570555.8197
713142.6739500001,1570735.2349250002
713552.8001250001,1570436.03915
713329.4217000001,1570526.64935
713455.6401750001,1570495.194575
713339.789475,1570690.1375000002
713249.147325,1570856.8526000003
713230.552425,1570899.2981750004
713276.5764,1570692.4538750001
713398.0503,1570926.0722750002
713289.244575,1570636.6851500003
713399.504025,1570317.9839
713621.620425,1570660.2163250002
713441.40645,1570679.5620500003
713183.138625,1570709.4672500002
713482.4462250001,1570534.6847750002
713452.6528500001,1570817.2186250002
713654.1615,1570618.7931500003
713350.34895,1570846.2611750003
713439.6811500001,1570401.5491250001
713351.24355,1570634.4486500002
713296.209675,1571039.3510000003
713641.8927,1570582.1624750001
713465.2731,1570364.8226
713570.883825,1570410.4951250001
713056.72845,1570841.2450250003
713540.8668000001,1570694.8341500002
713165.67795,1570641.2699750003
713354.550375,1570893.7548500001
713449.90515,1570363.8800750002
713207.420625,1570588.5524750003
713244.40275,1570521.5693
713297.7273,1570531.9051250003
713074.1252250001,1570917.5256500002
713431.837425,1570506.2972000001
713534.940075,1570460.7205250002
713598.72825,1570643.8739000002
713290.394775,1570720.8574250003
713124.829875,1570659.0501500003
713370.493425,1570980.9783500002
713576.17155,1570535.419625
713393.912775,1570877.3964500001
713508.6771750001,1570699.6905500002
713409.057075,1570794.9814250001
713413.5939750001,1570438.4354
713135.64495,1570628.8414250002
713381.1168000001,1570839.7753250003
713252.0707500001,1570813.5763250003
713542.2726,1570566.3791750001
713362.857375,1570393.7213750002
713541.28215,1570483.1494250002
713477.462025,1570511.1695750002
713014.61835,1570783.0001750002
713304.27705,1570841.2929500001
713418.59415,1570672.4052500003
713416.54935,1570800.2212250002
713101.634175,1570660.3920500001
713434.4094,1570572.9289250001
713606.220525,1570454.7618500001
713393.22585,1570498.3895750002
713602.0191,1570498.453475
713296.0179750001,1570650.61535
713288.973,1570544.0301500002
713523.2943000001,1570515.8502500001
713230.6962,1570695.9843500003
713643.64995,1570470.9924500003
713194.033575,1570670.152775
713467.877025,1570431.1508000002
713162.850375,1570675.807925
713259.563025,1570624.99145
713277.327225,1570886.9495000003
713308.9737000001,1570484.459375
713474.1232500001,1570445.1129500002
713339.80545,1570884.9366500003
713225.632125,1570664.8490750003
713310.1239,1570965.4826000002
713169.6397500001,1570579.6064750003
713693.0286750001,1570525.4831750002
713470.592775,1570497.4949750002
713430.4316250001,1570515.131375
713475.832575,1570428.2753
713275.090725,1570617.1157750003
713478.40455,1570401.1337750002
713472.07845,1570775.5718000003
713406.0058500001,1570719.0682250003
713208.794475,1570874.4890000003
713369.7905250001,1570795.3328750003
713231.2074000001,1570586.3958500002
713578.328175,1570610.6299250002
713660.791125,1570540.06835
713340.82785,1570774.2299000002
713590.1976000001,1570638.9376250003
713529.668325,1570437.5567750002
713301.59325,1571078.8092500002
713489.84265,1570751.0501750002
713320.89105,1570926.6633500003
713532.91125,1570597.115075
713493.42105,1570605.5978
713360.684775,1570621.9242500002
713267.1192000001,1570427.3168000001
713362.4899500001,1570495.0348250002
713481.8871,1570745.4269750002
713417.2203,1570487.5265750003
713264.643075,1570462.1423000002
713316.7056,1571080.8860000002
713340.364575,1570378.033925
713270.442,1570485.0025250001
713480.76885,1570560.4205000002
713339.597775,1570488.0537500002
713322.74415,1570411.2938750002
713594.57475,1570594.3673750001
713324.549325,1570384.7594
713595.645075,1570484.0919500003
713431.294275,1570404.903875
713518.6775250001,1570577.465825
713065.09935,1570828.3851500002
713601.268275,1570701.1283000002
713520.8022,1570449.8735000002
713422.795575,1570316.434325
713327.648475,1570830.4299500003
713168.5215,1570893.4513250003
713386.1649,1570872.0128750002
713375.477625,1570624.3844
713365.87665,1570653.5387750003
713345.2689,1570813.9916750002
713274.6594,1570719.0682250003
713169.591825,1570884.2337500001
713579.0151000001,1570693.6839500002
713676.574425,1570540.6913750002
713643.3624,1570573.4401250002
713477.7016500001,1570502.2874750001
713486.983125,1570582.5778250003
713525.994075,1570481.59985
713289.6279750001,1570627.8030500002
713474.171175,1570749.2769500003
713503.9965,1570668.3955250003
713234.9295750001,1570634.8480250002
713470.049625,1570709.1317750001
713477.50995,1570410.2555000002
713427.09285,1570356.946925
713437.9079250001,1570714.3236500002
713688.18825,1570568.5677500002
713399.056725,1570622.131925
713255.9526750001,1570761.018575
713687.8048500001,1570502.1596750002
713250.34545,1570636.7011250001
713202.180825,1570557.06575
713428.62645,1570642.3243250002
713628.56955,1570655.8711250003
713304.7563,1570444.1704250001
713344.198575,1570823.2571750002
713385.222375,1570797.1220750003
713262.0711000001,1570784.0225750003
713143.392825,1570625.742275
713401.900275,1570975.2433250002
713415.8464500001,1570403.9933000002
713399.280375,1570521.1699250003
713604.67095,1570573.3283000002
713217.708525,1570955.8017500003
713518.9810500001,1570670.9834750001
713271.4005,1570965.6104000004
713353.1286,1570810.5091250003
713157.7543500001,1570635.7745750002
713301.6891000001,1570386.4847000001
713318.159325,1570370.5256750002
713050.1307750001,1570826.8994750003
713445.0807,1570811.9149250002
713389.83915,1570541.8415750002
713117.2098000001,1570763.4627500002
713319.245625,1570952.8623500003
713255.52135,1570871.1023000001
713348.5917,1570677.4693250002
713225.504325,1570757.2325000002
713295.33105,1570963.2461000003
713509.9392,1570589.6068250001
713308.478475,1570788.4636250003
713303.366475,1571062.1952500003
713525.3870250001,1570489.7311250002
713036.08875,1570815.9725750003
713655.423525,1570609.3359500002
713409.919725,1570684.5462500001
713419.5846000001,1570655.2481000002
713333.4474000001,1570566.5389250002
713462.5254,1570888.9144250003
713515.482525,1570806.5473250002
713226.2871000001,1570748.5900250003
713515.003275,1570814.662625
713233.66755,1570652.6441750003
713466.39135,1570550.2124750002
713396.404875,1570656.9254750002
713302.2961500001,1570968.9811250002
713388.832725,1570550.6118500002
713314.8205500001,1570414.9841000002
713292.695175,1570593.856175
713522.2559250001,1570635.0077750003
713371.81935,1570473.468575
713437.875975,1570622.0041250002
713402.68305,1570966.2653750002
713612.65845,1570468.4684000001
713646.3018,1570622.3396000003
713596.827225,1570559.8294250001
713467.22205,1570642.0367750002
713223.363675,1570497.4310750002
713408.481975,1570600.9171250002
713019.8741250001,1570815.5093000003
713371.2762000001,1570676.6865500002
713491.9194,1570817.2825250002
713519.62005,1570568.63165
713378.097525,1570495.7537000002
713631.6367500001,1570612.0996250003
713224.72155,1570774.725125
713451.0873,1570650.0562250002
713240.520825,1570657.7242250002
713221.1751,1570523.2626500002
713343.815175,1570831.9156250001
713317.360575,1570573.5040250001
713177.962725,1570678.1882000002
713380.35,1570562.8167500002
713110.72395,1570639.8322250003
713302.9671,1570470.3374750002
713065.86615,1570727.0717000002
